Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,is_business,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_spring,is_summer,is_monsoon,is_winter,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
Jet Airways,15/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,7229,0,2019-06-15,11:10:00,14:05:00,0,175,1,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,0,0,1,2,1,0,0,1,Banglore_Delhi,1265,1,15,0,0,585.8235721212576,0.10241991421195461,1,0
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:35 28 Mar,8h 25m,1 stop,No info,6316,0,2019-03-27,17:10:00,01:35:00,0,505,0,0,1,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,2,0,0,0,1,0,Delhi_Cochin,4345,0,4,0,1,243.29892360831738,0.24661021557412616,1,0
Air Asia,9/03/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4384,0,2019-03-09,10:20:00,12:55:00,0,155,1,1,0,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,0,0,0,1,2,1,0,0,1,Kolkata_Banglore,2860,1,22,1,0,598.6208865086711,0.10023038178627082,1,0
Air India,12/06/2019,Delhi,Cochin,DEL → CCU → BOM → COK,16:55,19:15 13 Jun,26h 20m,2 stops,No info,13381,0,2019-06-12,16:55:00,19:15:00,0,1580,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,2,3,0,0,2,0,Delhi_Cochin,4345,0,18,0,0,77.76326355835461,0.771572555657662,1,0
IndiGo,12/05/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332,0,2019-05-12,11:35:00,14:00:00,0,145,1,1,0,2043,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,1,2,1,0,0,1,Chennai_Kolkata,381,1,19,0,0,573.1855552915509,0.1046781438333368,1,0
Air India,15/06/2019,Delhi,Cochin,DEL → BLR → COK,13:30,23:00,9h 30m,1 stop,No info,8907,0,2019-06-15,13:30:00,23:00:00,0,570,1,1,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,15,0,0,215.55430951263205,0.2783521245094097,1,0
IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804,0,2019-06-12,04:40:00,07:15:00,0,155,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,0,1,0,0,0,1,Kolkata_Banglore,2860,1,18,0,0,598.6208865086711,0.10023038178627082,1,0
Air India,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:00,07:40 07 Mar,24h 40m,1 stop,No info,15407,0,2019-03-06,07:00:00,07:40:00,0,1480,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,1,1,1,0,1,0,Delhi_Cochin,4345,0,25,1,0,83.0175381231083,0.7227388496033796,1,0
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25 28 May,18h 25m,1 stop,In-flight meal not included,12898,0,2019-05-27,10:00:00,04:25:00,0,1105,0,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,0,1,0,0,1,0,1,0,1,0,Delhi_Cochin,4345,0,4,0,1,111.1909107893215,0.5396124518998207,1,0
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,6883,0,2019-03-27,13:00:00,21:00:00,0,480,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,4,0,1,255.9707425462506,0.23440178906055556,1,0
SpiceJet,3/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543,0,2019-05-03,17:45:00,20:05:00,0,140,0,1,0,815,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,5,3,18,2,1,0,1,0,0,2,3,0,0,0,1,Chennai_Kolkata,381,1,28,1,0,593.656467980535,0.10106855266667002,1,0
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4284,0,2019-05-06,01:30:00,04:15:00,0,165,0,1,1,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,0,0,0,0,0,1,Banglore_Delhi,1265,1,25,1,0,621.3280310376974,0.09656734768555719,1,0
IndiGo,3/05/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2437,0,2019-05-03,21:20:00,22:50:00,0,90,0,1,1,2043,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,5,3,18,2,1,0,1,0,0,3,3,0,1,0,1,Mumbai_Hyderabad,697,1,28,1,0,415.31351685754566,0.14446917223881317,0,0
SpiceJet,18/04/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 19 Apr,2h 20m,non-stop,No info,4174,0,2019-04-18,22:20:00,00:40:00,0,140,0,0,1,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,18,16,2,1,1,0,0,0,3,0,0,1,0,1,Kolkata_Banglore,2860,1,12,0,0,662.7588386346001,0.09053066741985752,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 22 May,16h,1 stop,No info,14781,0,2019-05-21,20:00:00,12:00:00,0,960,0,0,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,3,2,0,1,1,0,Kolkata_Banglore,2860,1,10,0,1,96.65233063421252,0.6207817194504516,1,0
Air India,21/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 22 May,16h 10m,2 stops,No info,14960,0,2019-05-21,16:45:00,08:55:00,0,970,0,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,2,1,0,0,2,0,Kolkata_Banglore,2860,1,10,0,1,95.65591485447837,0.6272481956947271,1,0
Jet Airways,27/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,5769,0,2019-06-27,11:10:00,14:05:00,0,175,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,1,2,1,0,0,1,Banglore_Delhi,1265,1,3,0,1,585.8235721212576,0.10241991421195461,1,0
SpiceJet,24/04/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,4812,0,2019-04-24,08:45:00,13:15:00,0,270,0,1,0,815,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,4,24,17,2,1,1,0,0,0,1,2,1,0,1,0,Delhi_Cochin,4345,0,6,0,1,455.059097860001,0.1318510063465625,1,0
Vistara,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,9345,0,2019-05-18,07:10:00,23:25:00,0,975,1,1,0,481,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,1,3,1,0,1,0,Kolkata_Banglore,2860,1,13,0,0,95.16537170137848,0.6304814338168648,1,0
IndiGo,15/05/2019,Kolkata,Banglore,CCU → BBI → BLR,07:10,12:40,5h 30m,1 stop,No info,4864,0,2019-05-15,07:10:00,12:40:00,0,330,0,1,0,2043,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,16,0,0,281.17041639043646,0.21339371606109273,1,0
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,7295,0,2019-03-06,19:35:00,21:55:00,0,140,0,1,0,2043,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,3,3,0,1,0,1,Chennai_Kolkata,381,1,25,1,0,593.656467980535,0.10106855266667002,1,0
Air India,12/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 13 Jun,21h 15m,2 stops,No info,10231,0,2019-06-12,22:00:00,19:15:00,0,1275,0,0,1,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,3,3,0,1,2,0,Delhi_Cochin,4345,0,18,0,0,96.36545601741197,0.6226297521921007,1,0
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,No info,14714,0,2019-06-01,14:00:00,19:00:00,0,300,1,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,29,1,0,409.5531880740009,0.14650111816284722,1,0
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:45 28 Mar,24h 30m,1 stop,No info,12032,0,2019-03-27,19:15:00,19:45:00,0,1470,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,0,0,3,3,0,1,1,0,Delhi_Cochin,4345,0,4,0,1,83.58228328040835,0.7178554789979514,1,0
Jet Airways,15/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544,0,2019-04-15,15:15:00,18:10:00,0,175,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,15,16,2,1,1,0,0,0,2,3,0,0,0,1,Banglore_Delhi,1265,1,15,0,0,585.8235721212576,0.10241991421195461,1,0
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844,0,2019-05-15,06:30:00,18:15:00,0,705,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,0,1,0,0,1,3,1,0,1,0,Kolkata_Banglore,2860,1,16,0,0,131.61168426786386,0.45588657522142534,1,0
Vistara,03/03/2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,12:35,5h 55m,1 stop,No info,12476,0,2019-03-03,06:40:00,12:35:00,0,355,1,1,0,481,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,0,0,0,1,2,1,0,1,0,Banglore_New Delhi,914,0,28,1,0,288.7862679470988,0.2077661116871079,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,23:00 13 Mar,26h 25m,1 stop,In-flight meal not included,11087,0,2019-03-12,20:35:00,23:00:00,0,1585,0,0,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,3,3,0,1,1,0,Banglore_New Delhi,914,0,19,0,0,64.68083603862465,0.9276317944339888,1,0
Air India,6/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 07 Jun,38h,3 stops,No info,10703,0,2019-06-06,05:15:00,19:15:00,0,2280,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,0,0,0,3,0,0,3,0,Delhi_Cochin,4345,0,24,1,0,53.88857737815801,1.1134084980376389,1,0
IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:30,13h 55m,1 stop,No info,6734,0,2019-05-09,08:35:00,22:30:00,0,835,0,1,0,2043,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,22,1,0,147.144857990659,0.4077614455532581,1,0
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,20:20,6h 15m,1 stop,In-flight meal not included,7832,0,2019-03-21,14:05:00,20:20:00,0,375,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,21,12,1,1,1,0,0,0,2,3,0,0,1,0,Banglore_New Delhi,914,0,10,0,1,273.3843336565868,0.21947124473990273,1,0
Air India,1/04/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,23:15,17h 25m,2 stops,No info,11516,0,2019-04-01,05:50:00,23:15:00,0,1045,0,1,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,0,0,0,0,3,0,0,2,0,Kolkata_Banglore,2860,1,29,1,0,88.79065780750624,0.6757467675267936,1,0
IndiGo,18/03/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850,0,2019-03-18,07:55:00,10:15:00,0,140,0,1,0,2043,0,0,MAA,CCU,1385.198425287915,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,0,0,0,1,1,1,0,0,1,Chennai_Kolkata,381,1,13,0,0,593.656467980535,0.10106855266667002,1,0
Jet Airways,9/03/2019,Delhi,Cochin,DEL → JDH → BOM → COK,13:55,04:25 10 Mar,14h 30m,2 stops,No info,17229,0,2019-03-09,13:55:00,04:25:00,0,870,1,0,1,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,0,0,0,2,0,0,0,2,0,Delhi_Cochin,4345,0,22,1,0,141.22523726689687,0.42485324267225694,1,0
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 28 Jun,2h 20m,non-stop,No info,3873,0,2019-06-27,22:20:00,00:40:00,0,140,0,0,1,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,3,0,0,1,0,1,Kolkata_Banglore,2860,1,3,0,1,662.7588386346001,0.09053066741985752,1,0
Jet Airways,3/04/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4160,0,2019-04-03,07:05:00,08:30:00,0,85,0,1,0,3706,0,0,BOM,HYD,622.9702752863185,0,0,0,0,0,0,0,0,0,0,4,3,14,2,1,1,0,0,0,1,1,1,0,0,1,Mumbai_Hyderabad,697,1,27,1,0,439.74372373151897,0.13644310711443466,0,0
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7670,0,2019-05-18,12:50:00,21:00:00,0,490,1,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,2,3,0,0,1,0,Delhi_Cochin,4345,0,13,0,0,250.746849841225,0.2392851596659838,1,0
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10031,0,2019-03-24,08:25:00,16:20:00,0,475,1,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,1,2,1,0,1,0,Kolkata_Banglore,2860,1,7,0,1,195.33944717651372,0.307157621603088,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 28 Jun,23h 10m,2 stops,In-flight meal not included,11150,0,2019-06-27,13:25:00,12:35:00,0,1390,0,0,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,0,0,2,2,0,0,2,0,Delhi_Cochin,4345,0,3,0,1,88.39277440446062,0.6787885141545255,1,0
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,18:25,6h 45m,1 stop,In-flight meal not included,9134,0,2019-03-15,11:40:00,18:25:00,0,405,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,0,0,0,1,3,1,0,1,0,Banglore_New Delhi,914,0,16,0,0,253.13364227461744,0.23702894431909494,1,0
SpiceJet,18/05/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No info,4423,0,2019-05-18,09:30:00,12:20:00,0,170,1,1,0,815,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,1,2,1,0,0,1,Banglore_Delhi,1265,1,13,0,0,603.0536771836476,0.0994936309487559,1,0
Air Asia,21/06/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 22 Jun,2h 30m,non-stop,No info,3807,0,2019-06-21,22:50:00,01:20:00,0,150,0,0,1,319,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,21,25,2,1,0,1,0,0,3,0,0,1,0,1,Kolkata_Banglore,2860,1,9,0,1,618.5749160589601,0.09699714366413306,1,0
Air India,21/05/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 22 May,27h 20m,1 stop,No info,7480,0,2019-05-21,06:05:00,09:25:00,0,1640,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,1,1,1,0,1,0,Delhi_Cochin,4345,0,10,0,1,74.91826611109772,0.8008727792902315,1,0
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423,0,2019-05-06,06:05:00,08:50:00,0,165,0,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,1,1,1,0,0,1,Banglore_Delhi,1265,1,25,1,0,621.3280310376974,0.09656734768555719,1,0
IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823,0,2019-06-18,16:55:00,19:55:00,0,180,0,1,0,2043,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,18,25,2,1,0,1,0,0,2,3,0,0,0,1,Banglore_Delhi,1265,1,12,0,0,569.5506951178893,0.10534619747515331,1,0
Vistara,24/03/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,20:25 25 Mar,27h 25m,1 stop,No info,12102,0,2019-03-24,17:00:00,20:25:00,0,1645,1,0,0,481,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,7,0,1,56.405007543370225,1.0637353421833258,1,0
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,In-flight meal not included,15342,0,2019-03-06,09:00:00,19:15:00,0,615,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,3,6,10,1,1,1,0,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,25,1,0,199.78204296292725,0.3003272922338368,1,0
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,0,2019-05-06,16:30:00,22:35:00,0,365,0,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,25,1,0,254.2088696132713,0.2360263829160571,1,0
Air India,12/06/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 13 Jun,23h 40m,1 stop,No info,7480,0,2019-06-12,09:45:00,09:25:00,0,1420,0,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,1,1,0,1,0,Delhi_Cochin,4345,0,18,0,0,86.5253214240847,0.6934386259708102,1,0
Air India,1/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,04:40 02 Apr,9h 40m,1 stop,No info,4227,0,2019-04-01,19:00:00,04:40:00,0,580,0,0,1,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,0,0,0,3,0,0,1,1,0,Kolkata_Banglore,2860,1,29,1,0,159.97627139455867,0.37505562216798116,1,0
Air India,9/06/2019,Delhi,Cochin,DEL → MAA → COK,09:45,09:25 10 Jun,23h 40m,1 stop,No info,7690,0,2019-06-09,09:45:00,09:25:00,0,1420,1,0,0,1694,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,1,1,0,1,0,Delhi_Cochin,4345,0,21,1,0,86.5253214240847,0.6934386259708102,1,0
SpiceJet,18/05/2019,Kolkata,Banglore,CCU → IXB → BLR,15:55,21:25,5h 30m,1 stop,No info,8224,0,2019-05-18,15:55:00,21:25:00,0,330,1,1,0,815,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,13,0,0,281.17041639043646,0.21339371606109273,1,0
Vistara,18/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5823,0,2019-04-18,19:30:00,22:15:00,0,165,0,1,0,481,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,18,16,2,1,1,0,0,0,3,3,0,1,0,1,Banglore_Delhi,1265,1,12,0,0,621.3280310376974,0.09656734768555719,1,0
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,18:25,9h 30m,1 stop,In-flight meal not included,9134,0,2019-03-15,08:55:00,18:25:00,0,570,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,0,0,0,1,3,1,0,1,0,Banglore_New Delhi,914,0,16,0,0,179.85811424775451,0.33359629200465213,1,0
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,00:45 02 Mar,7h 50m,1 stop,No info,26890,0,2019-03-01,16:55:00,00:45:00,0,470,0,0,1,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,1,9,1,1,1,0,0,0,2,0,0,0,1,0,Banglore_New Delhi,914,0,30,1,0,218.12579813025548,0.27507062674067806,1,0
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,07:55 10 Jun,22h 30m,1 stop,No info,8366,0,2019-06-09,09:25:00,07:55:00,0,1350,1,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,0,0,1,1,1,0,1,0,Kolkata_Banglore,2860,1,21,1,0,68.73054622877335,0.8729742929771975,1,0
Air India,1/06/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 02 Jun,25h 35m,1 stop,No info,7480,0,2019-06-01,05:15:00,06:50:00,0,1535,1,0,1,1694,0,0,DEL,COK,2047.7659403700045,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,0,0,0,1,0,0,1,0,Delhi_Cochin,4345,0,29,1,0,80.04296835322494,0.7495973879332349,1,0
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781,0,2019-05-12,16:30:00,22:35:00,0,365,1,1,0,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,12,19,2,1,0,1,0,0,2,3,0,0,1,0,Kolkata_Banglore,2860,1,19,0,0,254.2088696132713,0.2360263829160571,1,0
Air India,24/03/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,05:55,23:15 25 Mar,41h 20m,2 stops,No info,13990,0,2019-03-24,05:55:00,23:15:00,0,2480,1,0,0,1694,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,0,0,0,0,3,0,0,2,0,Kolkata_Banglore,2860,1,7,0,1,37.413805406791944,1.6036861085803331,1,0
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262,0,2019-06-24,10:00:00,19:00:00,0,540,0,1,0,3706,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,6,0,1,227.5295489300005,0.263702012693125,1,0
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40 13 Jun,22h 10m,1 stop,No info,12739,0,2019-06-12,06:30:00,04:40:00,0,1330,0,0,1,3706,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,0,0,1,0,1,0,1,0,Kolkata_Banglore,2860,1,18,0,0,69.76408827732634,0.8600413404886464,1,0
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:15,7h 50m,1 stop,No info,7575,0,2019-05-21,11:25:00,19:15:00,0,470,0,1,0,1209,0,0,DEL,COK,2047.7659403700045,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,0,1,0,0,1,3,1,0,1,0,Delhi_Cochin,4345,0,10,0,1,261.41692855787295,0.22951841845512733,1,0
Air India,18/03/2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,11633,0,2019-03-18,17:00:00,19:45:00,0,165,0,1,0,1694,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,0,0,0,2,3,0,0,0,1,Banglore_New Delhi,914,0,13,0,0,621.3280310376974,0.09656734768555719,1,0
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,23:00,6h 5m,1 stop,No info,13817,0,2019-03-12,16:55:00,23:00:00,0,365,0,1,0,3706,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,12,11,1,1,1,0,0,0,2,3,0,0,1,0,Banglore_New Delhi,914,0,19,0,0,280.87431540060294,0.21361867821350533,1,0
