Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,journey_date,dep_time_obj,arr_time_obj,business_economy,duration_minutes,weekday_weekend,same_day_arrival,overnight_flight,popularity_of_airline,has_meal,has_inflight_entertainment,origin_code,destination_code,distance,is_diwali,is_eid_fitr,is_eid_adha,is_christmas_newyear,is_holi,is_ganesh_chaturthi,is_dussehra,is_republic_day,is_independence_day,is_holiday_period,month,day_of_month,week_of_year,quarter,season,is_peak_season,departure_time_of_day,arrival_time_of_day,is_morning_departure,is_evening_departure,num_stops,is_direct_flight,route_key,route_popularity,is_metro_route,days_until_month_end,is_month_start,is_month_end,average_speed,duration_per_km,is_long_haul,is_short_haul
IndiGo,3/04/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4174,2019-04-03,04:40:00,07:15:00,0,155,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,3,14,2,1,1,0,1,0,0,0,1,Kolkata_Banglore,2871,1,27,1,0,598.6208865086711,0.10023038178627082,1,0
Vistara,27/05/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216,2019-05-27,06:00:00,09:10:00,0,190,0,1,0,479,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,1,1,1,0,0,1,Delhi_Cochin,4537,0,4,0,1,646.6996135132566,0.09277877819354853,1,0
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 10 May,25h,1 stop,No info,10624,2019-05-09,17:00:00,18:00:00,0,1500,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,22,1,0,61.85749160589601,0.9699714366413306,1,0
Air Asia,24/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,6152,2019-06-24,07:55:00,22:25:00,0,870,0,1,0,319,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,6,0,1,141.2332489281825,0.4248291422546696,1,0
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,20:30,01:35 10 Mar,5h 5m,1 stop,No info,6937,2019-03-09,20:30:00,01:35:00,0,305,1,0,1,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,3,0,0,1,1,0,Delhi_Cochin,4537,0,22,1,0,402.8620543197336,0.14893435446859107,1,0
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,17:00,19:15 02 Jun,26h 15m,1 stop,No info,8792,2019-06-01,17:00:00,19:15:00,0,1575,1,0,0,1752,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,29,1,0,78.01455655080557,0.769087240288626,1,0
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005,2019-05-27,12:50:00,21:00:00,0,490,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,250.7610746275893,0.23927158586757252,1,0
Jet Airways,6/06/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678,2019-06-06,02:55:00,04:20:00,0,85,0,1,1,3849,0,0,BOM,HYD,622.9702752863186,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,0,0,0,0,0,1,Mumbai_Hyderabad,697,1,24,1,0,439.743723731519,0.13644310711443464,0,0
Air India,15/03/2019,Banglore,New Delhi,BLR → VGA → DEL,10:30,11:20 16 Mar,24h 50m,1 stop,No info,7013,2019-03-15,10:30:00,11:20:00,0,1490,0,0,0,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,1,1,1,0,1,0,Banglore_New Delhi,932,0,16,0,0,68.80478196055039,0.8720324124332135,1,0
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 22 May,28h,1 stop,No info,16079,2019-05-21,15:00:00,19:00:00,0,1680,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,10,0,1,73.13864676638022,0.8203597229745344,1,0
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,18:00,8h 25m,1 stop,In-flight meal not included,10539,2019-06-06,09:35:00,18:00:00,0,505,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,1,3,1,0,1,0,Kolkata_Banglore,2871,1,24,1,0,183.73512358186935,0.32655705033591464,1,0
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,11841,2019-05-06,16:30:00,23:35:00,0,425,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,25,1,0,218.32055860904475,0.2748252403817103,1,0
IndiGo,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,19:35,00:35 16 Mar,5h,1 stop,No info,10509,2019-03-15,19:35:00,00:35:00,0,300,0,0,1,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,15,11,1,1,1,3,0,0,1,1,0,Banglore_New Delhi,932,0,16,0,0,341.73041707073355,0.17557699579192218,1,0
IndiGo,3/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597,2019-06-03,13:15:00,15:35:00,0,140,0,1,0,2053,0,0,MAA,CCU,1385.198425287915,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,2,2,0,0,0,1,Chennai_Kolkata,381,1,27,1,0,593.656467980535,0.10106855266667002,1,0
Air India,1/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 02 May,28h 20m,2 stops,No info,15532,2019-05-01,09:25:00,13:45:00,0,1700,0,0,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,1,1,2,1,0,2,0,Kolkata_Banglore,2871,1,30,1,0,54.58013965226119,1.0993009615268412,1,0
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,06:50,21:00,14h 10m,1 stop,In-flight meal not included,14086,2019-03-09,06:50:00,21:00:00,0,850,1,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,22,1,0,144.55638419708092,0.41506295507640134,1,0
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → HYD → COK,14:35,22:20,7h 45m,1 stop,In-flight meal not included,5883,2019-03-27,14:35:00,22:20:00,0,465,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,264.2428528333737,0.2270638518947372,1,0
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,07:00,21:00,14h,1 stop,No info,7618,2019-06-03,07:00:00,21:00:00,0,840,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,27,1,0,146.27729353276044,0.4101798614872672,1,0
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 02 May,25h,1 stop,In-flight meal not included,9314,2019-05-01,17:00:00,18:00:00,0,1500,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,30,1,0,61.85749160589601,0.9699714366413306,1,0
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,21:05,11h 30m,1 stop,In-flight meal not included,13994,2019-06-09,09:35:00,21:05:00,0,690,1,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,3,1,0,1,0,Kolkata_Banglore,2871,1,21,1,0,134.47280783890437,0.4461868608550121,1,0
IndiGo,27/04/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073,2019-04-27,07:35:00,12:10:00,0,275,1,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,4,27,17,2,1,1,1,2,1,0,1,0,Delhi_Cochin,4537,0,3,0,1,446.8106420637046,0.13428507370118867,1,0
Air Asia,24/03/2019,Banglore,New Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383,2019-03-24,11:10:00,13:55:00,0,165,1,1,0,319,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,24,12,1,1,1,1,2,1,0,0,1,Banglore_New Delhi,932,0,7,0,1,621.3280310376974,0.09656734768555719,1,0
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,16108,2019-06-01,09:00:00,19:15:00,0,615,1,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,29,1,0,199.79337653255084,0.3003102557317492,1,0
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 28 May,15h 10m,1 stop,No info,6795,2019-05-27,10:20:00,01:30:00,0,910,0,0,1,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,1,0,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,135.02519403024039,0.44436151661120615,1,0
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,04:40 02 Apr,12h 10m,1 stop,No info,12681,2019-04-01,16:30:00,04:40:00,0,730,0,0,1,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,4,1,14,2,1,1,2,0,0,0,1,0,Kolkata_Banglore,2871,1,29,1,0,127.10443480663565,0.4720527658321142,1,0
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 13 Jun,21h 35m,1 stop,In-flight meal not included,10262,2019-06-12,15:00:00,12:35:00,0,1295,0,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,2,2,0,0,1,0,Delhi_Cochin,4537,0,18,0,0,94.88256877800677,0.6323606197928703,1,0
Vistara,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 07 Jun,25h 50m,1 stop,No info,8820,2019-06-06,17:00:00,18:50:00,0,1550,0,0,0,479,0,0,CCU,BLR,1546.4372901474003,0,1,0,0,0,0,0,0,0,1,6,6,23,2,1,0,2,3,0,0,1,0,Kolkata_Banglore,2871,1,24,1,0,59.86208865086711,1.0023038178627082,1,0
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BDQ → DEL,05:50,12:20,6h 30m,1 stop,In-flight meal not included,10037,2019-03-09,05:50:00,12:20:00,0,390,1,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,0,2,0,0,1,0,Banglore_New Delhi,932,0,22,1,0,262.86955159287197,0.22825009452949882,1,0
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,11789,2019-06-12,06:00:00,12:35:00,0,395,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,18,0,0,311.0707001709336,0.19288219677079826,1,0
GoAir,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,7378,2019-05-15,10:35:00,19:35:00,0,540,0,1,0,194,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,16,0,0,227.54245660651623,0.2636870538132432,1,0
IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823,2019-05-24,18:55:00,21:50:00,0,175,0,1,0,2053,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,3,3,0,1,0,1,Banglore_Delhi,1265,1,7,0,1,585.8235721212576,0.10241991421195461,1,0
Jet Airways,24/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,6478,2019-06-24,19:50:00,22:50:00,0,180,0,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,3,3,0,1,0,1,Banglore_Delhi,1265,1,6,0,1,569.5506951178893,0.10534619747515331,1,0
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 02 Jun,18h 45m,2 stops,No info,13014,2019-06-01,09:40:00,04:25:00,0,1125,1,0,1,3849,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,0,1,0,2,0,Delhi_Cochin,4537,0,29,1,0,109.22037917112779,0.54934802877759,1,0
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,In-flight meal not included,10844,2019-05-24,16:30:00,22:35:00,0,365,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,7,0,1,254.2088696132713,0.2360263829160571,1,0
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,7408,2019-06-27,08:00:00,21:00:00,0,780,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,3,0,1,157.52939303528046,0.3808812999524624,1,0
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9646,2019-06-27,07:05:00,16:10:00,0,545,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,3,0,1,225.45491113306196,0.2661286006078103,1,0
SpiceJet,6/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597,2019-05-06,17:45:00,20:05:00,0,140,0,1,0,818,0,0,MAA,CCU,1385.198425287915,0,0,0,0,0,0,0,0,0,0,5,6,19,2,1,1,2,3,0,0,0,1,Chennai_Kolkata,381,1,25,1,0,593.656467980535,0.10106855266667002,1,0
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,3873,2019-06-27,17:10:00,19:40:00,0,150,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,2,3,0,0,0,1,Kolkata_Banglore,2871,1,3,0,1,618.5749160589601,0.09699714366413306,1,0
GoAir,27/06/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,7870,2019-06-27,14:25:00,19:35:00,0,310,0,1,0,194,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,2,3,0,0,1,0,Delhi_Cochin,4537,0,3,0,1,396.3642792500605,0.15137590126315814,1,0
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:30,12:35,7h 5m,2 stops,In-flight meal not included,13344,2019-06-27,05:30:00,12:35:00,0,425,0,1,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,27,26,2,1,0,0,2,0,0,2,0,Delhi_Cochin,4537,0,3,0,1,289.11276839416183,0.20753147753820067,1,0
Air India,12/06/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,3100,2019-06-12,19:30:00,20:45:00,0,75,0,1,0,1752,0,0,BOM,HYD,622.9702752863186,0,0,0,0,0,0,0,0,0,0,6,12,24,2,1,0,3,3,0,1,0,1,Mumbai_Hyderabad,697,1,18,0,0,498.37622022905487,0.12039097686567761,0,0
Air India,18/03/2019,Banglore,New Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,4441,2019-03-18,21:05:00,23:55:00,0,170,0,1,1,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,1,0,0,0,0,1,3,18,12,1,1,1,3,3,0,1,0,1,Banglore_New Delhi,932,0,13,0,0,603.0536771836476,0.0994936309487559,1,0
IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → COK,04:55,12:00,7h 5m,1 stop,No info,6171,2019-03-27,04:55:00,12:00:00,0,425,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,0,2,0,0,1,0,Delhi_Cochin,4537,0,4,0,1,289.11276839416183,0.20753147753820067,1,0
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55 10 May,14h 30m,1 stop,No info,10953,2019-05-09,20:25:00,10:55:00,0,870,0,0,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,3,1,0,1,1,0,Kolkata_Banglore,2871,1,22,1,0,106.65084759637244,0.5625834332519717,1,0
Air India,9/05/2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,08:55 10 May,18h 25m,2 stops,No info,14214,2019-05-09,14:30:00,08:55:00,0,1105,0,0,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,1,0,0,2,0,Kolkata_Banglore,2871,1,22,1,0,83.96944561886336,0.7145456249924469,1,0
IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6093,2019-06-24,07:30:00,21:00:00,0,810,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,6,0,1,151.69497107101083,0.3955305807198648,1,0
Air India,24/06/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 25 Jun,30h 20m,2 stops,No info,12436,2019-06-24,12:55:00,19:15:00,0,1820,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,24,26,2,1,0,2,3,0,0,2,0,Delhi_Cochin,4537,0,6,0,1,67.51259701512019,0.8887230332224123,1,0
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 19 May,29h 35m,2 stops,No info,15129,2019-05-18,13:25:00,19:00:00,0,1775,1,0,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,18,20,2,1,1,2,3,0,0,2,0,Delhi_Cochin,4537,0,13,0,0,69.2241839817007,0.8667491120713087,1,0
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,12:35,6h 35m,1 stop,No info,13259,2019-06-03,06:00:00,12:35:00,0,395,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,3,23,2,1,0,1,2,1,0,1,0,Delhi_Cochin,4537,0,27,1,0,311.0707001709336,0.19288219677079826,1,0
Air India,24/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,12:30 25 May,26h 40m,2 stops,No info,15170,2019-05-24,09:50:00,12:30:00,0,1600,0,0,0,1752,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,24,21,2,1,1,1,2,1,0,2,0,Kolkata_Banglore,2871,1,7,0,1,57.99139838052751,1.034636199084086,1,0
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781,2019-05-21,16:30:00,22:35:00,0,365,0,1,0,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,21,21,2,1,1,2,3,0,0,1,0,Kolkata_Banglore,2871,1,10,0,1,254.2088696132713,0.2360263829160571,1,0
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 02 Jun,14h 5m,1 stop,No info,6206,2019-06-01,11:25:00,01:30:00,0,845,1,0,1,2053,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,1,22,2,1,0,1,0,1,0,1,0,Delhi_Cochin,4537,0,29,1,0,145.41174741718197,0.41262140828183425,1,0
SpiceJet,9/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841,2019-05-09,17:10:00,19:40:00,0,150,0,1,0,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,3,0,0,0,1,Kolkata_Banglore,2871,1,22,1,0,618.5749160589601,0.09699714366413306,1,0
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,19:00,7h 30m,1 stop,No info,14714,2019-06-15,11:30:00,19:00:00,0,450,1,1,0,3849,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,6,15,24,2,1,0,1,3,1,0,1,0,Delhi_Cochin,4537,0,15,0,0,273.0509479278195,0.219739211511036,1,0
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6093,2019-06-09,04:55:00,21:00:00,0,965,1,1,0,2053,0,0,DEL,COK,2047.882109458646,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,0,3,0,0,1,0,Delhi_Cochin,4537,0,21,1,0,127.329457582921,0.47121853135144387,1,0
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,8016,2019-06-09,11:10:00,14:05:00,0,175,1,1,0,3849,0,0,BLR,DEL,1708.6520853536679,0,1,0,0,0,0,0,0,0,1,6,9,23,2,1,0,1,2,1,0,0,1,Banglore_Delhi,1265,1,21,1,0,585.8235721212576,0.10241991421195461,1,0
Air India,27/03/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 28 Mar,27h 20m,1 stop,No info,5117,2019-03-27,06:05:00,09:25:00,0,1640,0,0,0,1752,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,1,1,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,74.92251619970656,0.8008273486179979,1,0
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 02 May,20h 15m,1 stop,In-flight meal not included,8586,2019-05-01,08:25:00,04:40:00,0,1215,0,0,1,3849,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,1,18,2,1,1,1,0,1,0,1,0,Kolkata_Banglore,2871,1,30,1,0,76.36727358752594,0.7856768636794778,1,0
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 10 Mar,10h 35m,1 stop,No info,13611,2019-03-09,15:00:00,01:35:00,0,635,1,0,1,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,9,10,1,1,1,2,0,0,0,1,0,Delhi_Cochin,4537,0,22,1,0,193.50067175987206,0.31007644291001746,1,0
IndiGo,9/05/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:30,6h 20m,1 stop,No info,6704,2019-05-09,16:10:00,22:30:00,0,380,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,2,3,0,0,1,0,Delhi_Cochin,4537,0,22,1,0,323.3498067566283,0.18555755638709706,1,0
IndiGo,9/05/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226,2019-05-09,06:20:00,10:20:00,0,240,0,1,0,2053,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,9,19,2,1,1,1,1,1,0,1,0,Kolkata_Banglore,2871,1,22,1,0,386.6093225368501,0.1551954298626129,1,0
Air India,6/04/2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,4651,2019-04-06,17:00:00,19:45:00,0,165,1,1,0,1752,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,6,14,2,1,1,2,3,0,0,0,1,Banglore_Delhi,1265,1,24,1,0,621.3280310376974,0.09656734768555719,1,0
SpiceJet,27/05/2019,Kolkata,Banglore,CCU → BLR,22:20,00:40 28 May,2h 20m,non-stop,No info,3873,2019-05-27,22:20:00,00:40:00,0,140,0,0,1,818,0,0,CCU,BLR,1546.4372901474003,0,0,0,0,0,0,0,0,0,0,5,27,22,2,1,1,3,0,0,1,0,1,Kolkata_Banglore,2871,1,4,0,1,662.7588386346001,0.09053066741985752,1,0
GoAir,03/03/2019,Banglore,New Delhi,BLR → DEL,20:55,23:50,2h 55m,non-stop,No info,7222,2019-03-03,20:55:00,23:50:00,0,175,1,1,0,194,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,1,3,3,0,1,0,1,Banglore_New Delhi,932,0,28,1,0,585.8235721212576,0.10241991421195461,1,0
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,No info,13727,2019-05-15,11:30:00,21:00:00,0,570,0,1,0,1196,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,5,15,20,2,1,1,1,3,1,0,1,0,Delhi_Cochin,4537,0,16,0,0,215.5665378377522,0.2783363345806456,1,0
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,15:30,6h 20m,1 stop,No info,10141,2019-03-27,09:10:00,15:30:00,0,380,0,1,0,2053,0,0,DEL,COK,2047.882109458646,0,0,0,0,0,0,0,0,0,0,3,27,13,1,1,1,1,2,1,0,1,0,Delhi_Cochin,4537,0,4,0,1,323.3498067566283,0.18555755638709706,1,0
SpiceJet,24/04/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 25 Apr,2h 55m,non-stop,No info,3625,2019-04-24,21:10:00,00:05:00,0,175,0,0,1,818,0,0,BLR,DEL,1708.6520853536679,0,0,0,0,0,0,0,0,0,0,4,24,17,2,1,1,3,0,0,1,0,1,Banglore_Delhi,1265,1,6,0,1,585.8235721212576,0.10241991421195461,1,0
